"TP6122","SLEEVE OD22*ID17*L122","PVC PIPE,W/O TEXT",""
"TP6132","SLEEVE OD22*ID17*L129","PVC PIPE,W/O TEXT",""
"TP6157","SLEEVE OD22*ID17*L157","PVC PIPE,W/O TEXT",""
"TP6162","SLEEVE OD22*ID17*L162","PVC PIPE,W/O TEXT",""
"TP6162D8","SLEEVE OD22*ID17*L162[-8]","(250/BOX)",""
"TP6181","SLEEVE OD22*ID17*L181","PVC PIPE,W/O TEXT",""
"TP6187","SLEEVE OD22*ID17*L187","PVC PIPE,W/O TEXT",""
"TP6205","SLEEVE OD22*ID17*L205","PVC PIPE,W/O TEXT",""
"TP6300","ETC ANTI WICKING PROFILE","HARD PVC, WHITE, L=1m",""
"TP6301","ETC ANTI WICKING INSERT","HARD PVC, WHITE, L=19mm",""
"TP6301-8","ETC ANTI WICKING INSERT[-8]","(1000/BOX)",""
"TP7000","VK2-E LENS(PMMA-CLEAR)","T =3 MM",""
"TP7001","VK2-TLENS(PMMA-PATTERNED)","T =3 MM",""
"TP7002","VK2-T-150/N(MEA)LENS","T =4 MM(PMMA-PATTERNED)",""
"TP7003","KL1 LENS(PMMA-CLEAR)","T =4 MM",""
"TP7020","MA304LENS(PMMA-PATTERNED)","T =3 MM",""
"TP7030","IO-180 QLS410","PMMA, CLEAR",""
"TP7031","IO-180 QLS420","PMMA, CLEAR",""
"TP7031D8","IO-180 QLS420","(25/BOX)(003-3110)",""
"TP7032","IO-360 QLS420-LED","ORANGE SKIN",""
"TP7069","IF-FILMFILT-ETC320-GB-LED","PMMA,CLEAR",""
"TP7070","IO-180-ETC320-GB-LED","PMMA,CLEAR",""
"TP7071","IO-360-ETC320-GB-LED","PMMA,CLEAR",""
"TP7072","IO-20-LED(ETC140/340-FS)","PMMA, CLEAR",""
"TP7073","IO-20-LED(ETC130/330-FS)","PMMA, CLEAR",""
"TP7074","IO-20-LED(ETC120/320-FS)","PMMA, CLEAR",""
"TP7075","IO-180-ETC420 LED","PMMA, CLEAR",""
"TP7076","IO-360-ETC320-FS-LED","PMMA, CLEAR",""
"TP7076-8","IO-360-ETC320-FS-LED","PMMA, CLEAR(20/BOX)",""
"TP7077","IO-180-ETC130/330-FS LED","PMMA, CLEAR",""
"TP7077-8","IO-180-ETC130/330-FS LED","PMMA, CLEAR (20/BOX)",""
"TP7078","IO-360-ETC130/330-FS LED","PMMA, CLEAR",""
"TP7078-8","IO-360-ETC130/330-FS LED","PMMA, CLEAR (20/BOX)",""
"TP7079","IO-180-ETC330-GB LED","PMMA, CLEAR",""
"TP7080","IO-360-ETC330-GB-LED","PMMA, CLEAR",""
"TP7081","IO-180-ETC340-GB-LED","PMMA, CLEAR",""
"TP7082","IO-360-ETC340-GB-LED","PMMA, CLEAR",""
"TP7083","IO-20-LED(FLD111)","PMMA, CLEAR",""
"TP7083D8","IO-20-LED(FLD111)[-8]","(25/BOX)(003-3122)",""
"TP7084","IO-20-LED(FLD121)","PMMA, CLEAR",""
"TP7084D8","IO-20-LED(FLD121)[-8]","(25/BOX)(003-3178)",""
"TP7085","IO-20-LED(FLD131)","PMMA, CLEAR",""
"TP7085D8","IO-20-LED(FLD131)[-8]","(25/BOX)(003-3180)",""
"TP7086","IO-20-LED(ETC310-FS)","PMMA, CLEAR",""
"TP7102","SPHERE-250-120,PMMA-CLEAR","SK250 DIFFUSER",""
"TP7103","SPHERE-300-120,PMMA-CLEAR","SK300 DIFFUSER",""
"TP7104","SPHERE-350-120,PMMA-CLEAR","SK350 DIFFUSER",""
"TP7105","SPHERE-400-150,PC-CLEAR","SK400 DIFFUSER(003-2183)",""
"TP7106","SPHERE-450-150,PMMA-CLEAR","SK450 DIFFUSER",""
"TP7107","SPHERE-500-150,PC-CLEAR","SK500 DIFFUSER(003-2191)",""
"TP7122","SPHERE-250-G085,PMMA-CLR.","SKX250 DIFFUSER",""
"TP7124","SPHERE-350-G125,PMMA-CLR.","SKX350 DIFFUSER",""
"TP7125","SPHERE-350-G125,PMMA-CLR.","SKX350 DIFFUSER",""
"TP7130","GTY230 LENS","PMMA CLEAR",""
"TP7130-1","GTY234 LENS","PMMA CLEAR,SANDBLASTED",""
"TP7130D8","GTY234 LENS[-8]","( /BOX)(003-3340)",""
"TP7131","GRY234 LENS","PMMA CLEAR",""
"TP7131-1","GRY234 LENS","PMMA CLEAR,SANDBLASTED",""
"TP7131D8","GRY234 LENS[-8]","(10/BOX)(003-3385)",""
"TP7200","POLY ACRYLIC SHEET,OPAL","4'*8',T=5MM.",""
"TP7201","STO-20_LENS","POLY ACRYLIC,OPAL",""
"TP7201-0","STO-20_LENS","POLY ACRYLIC,OPAL",""
"TP7202","STO-25_LENS","POLY ACRYLIC,OPAL",""
"TP7300","RMC320 LENS RIGHT","PC,UV STABILIZED, DIFFUSE",""
"TP7300-8","RMC320 LENS RIGHT[-8]","(40/BOX)",""
"TP7300D8","RMC320 LENS RIGHT[-8]","(40/BOX)(003-3026)",""
"TP7301","RMC320 LENS LEFT","PC,UV STABILIZED, DIFFUSE",""
"TP7301-8","RMC320 LENS LEFT[-8]","(40/BOX)",""
"TP7301D8","RMC320 LENS LEFT[-8]","(40/BOX)(003-3027)",""
"TP7310","RM_320 SCREW LID","NYLON6,BLACK",""
"TP7320","SBI120 LENS","PMMA, CLEAR, 3MM",""
"TP7321","IO-180 DOR120-LED","PMMA, CLEAR, 3MM",""
"TP7321-8","IO-180 DOR120-LED","PMMA, CLEAR, 3MM (  /BOX)",""
"TP7325","SBI130 LENS","PMMA, CLEAR, 3MM",""
"TP7326","IO-180 SBI130-LED","PMMA, CLEAR, 3MM",""
"TP7330","LED TALEXX LENS 30DEG","PMMA,CLEAR,L=2000MM",""
"TP7340","LED TALEXX LENS 60DEG","PMMA,CLEAR,L=2000MM",""
"TP7345","ACL LINEAR LENS 60DEG","PMMA LENS 24*1600MM",""
"TP7350","LED TALEXX LENS 90DEG","PMMA,CLEAR,L=2000MM",""
"TP7360","LED TALEXX LENS[A]","PMMA,CLEAR,L=1.504M",""
"TP7370","IO-360 LED(FLA44_[A])","PMMA,CLEAR SATIN(M-000SC)",""
"TP7371","IO-360 LED(FLA46_[A])","PMMA,CLEAR SATIN(M-000SC)",""
"TP7372","QLO229 LED COVER","PMMA, CLEAR SATIN (M-000SC)",""
"TP7373","QLO239 LED COVER","PMMA, CLEAR SATIN (M-000SC)",""
"TP7374","DL_229 LED COVER","M-000,S-000 CLEAR",""
"TP7376","XRY324 LED COVER","M-000,S-000 CLEAR",""
"TP7376D8","XRY324 LED COVER[-8]","(500/BOX)(003-3352)",""
"TP7377","XR_334 LED COVER","M-000,S-000 CLEAR",""
"TP7377D8","XR_334 LED COVER[-8]","(200/BOX)(003-3353)",""
"TP7399","ETC320-GB-LED ADAPTOR RING","PMMA, CLEAR, T=3MM",""
"TP7400","IF-FILTER ETC429 LED","SOE:SPECIFY EXACT LENS-ID",""
"TP7401","IF-DARK VIOLET ETC429 LED","PMMA,OPAQUE",""
"TP7403","IF-VIOLET ETC429 LED","PMMA,OPAQUE",""
"TP7404","KTY234-2-LED SOURCE LENS","Plexiglas 8N",""
"TP7404D8","KTY234-2-LED Source lens[-8]","( /BOX)(003-3388)",""
"TP7406","IF-PINK ETC429 LED","PMMA,OPAQUE",""
"TP7409","IF-BLUE ETC429 LED","PMMA,OPAQUE",""
"TP7412","IF-GREEN ETC429 LED","PMMA,OPAQUE",""
"TP7415","IF-YELLOW ETC429 LED","PMMA,OPAQUE",""
"TP7418","IF-ORANGE ETC429 LED","PMMA,OPAQUE",""
"TP7421","IF-RED ETC429 LED","PMMA,OPAQUE",""
"TP7424","IF-WHITE ETC429 LED","PMMA,OPAL",""
"TP7425","IF-WHITE ETC329-FS-LED","PMMA,OPAL",""
"TP7426","IF-WHITE ETC339-FS-LED SECONDARY","PMMA,OPAL",""
"TP7427","IF-FILTER ETC439 LED","SOE:SPECIFY EXACT LENS-ID",""
"TP7430","IF-DARK VIOLET ETC439 LED","PMMA,OPAQUE",""
"TP7433","IF-VIOLET ETC439 LED","PMMA,OPAQUE",""
"TP7436","IF-PINK ETC439 LED","PMMA,OPAQUE",""
"TP7439","IF-BULE ETC439 LED","PMMA,OPAQUE",""
"TP7442","IF-GREEN ETC439 LED","PMMA,OPAQUE",""
"TP7445","IF-YELLOW ETC439 LED","PMMA,OPAQUE",""
"TP7448","IF-ORANGE ETC439 LED","PMMA,OPAQUE",""
"TP7451","IF-RED ETC439 LED","PMMA,OPAQUE",""
"TP7454","IF-WHITE ETC439 LED","PMMA,OPAL",""
"TP7550","IF-BLUE ETC320-GB-LED","PMMA,TRANSPARENT",""
"TP7556","IF-GREEN ETC320-GB-LED","PMMA,TRANSPARENT",""
"TP7559","IF-YELLOW ETC320-GB-LED","PMMA,TRANSPARENT",""
"TP7562","IF-ORANGE ETC320-GB-LED","PMMA,TRANSPARENT",""
"TP7565","IF-RED ETC320-GB-LED","PMMA,TRANSPARENT",""
"TP7568","IF-VIOLET ETC320-GB-LED","PMMA,TRANSPARENT",""
"TP7571","IF-BLUE ETC330 LED","PMMA, TRANSPARENT",""
"TP7574","IF-LIGHT BLUE ETC330 LED","PMMA, TRANSPARENT",""
"TP7577","IF-GREEN ETC330 LED","PMMA, TRANSPARENT",""
"TP7580","IF-YELLOW ETC330 LED","PMMA, TRANSPARENT",""
"TP7583","IF-ORANGE ETC330 LED","PMMA, TRANSPARENT",""
"TP7586","IF-RED ETC330 LED","PMMA, TRANSPARENT",""
"TP7589","IF-VIOLET ETC330 LED","PMMA, TRANSPARENT",""
"TP7592","IF-BLUE ETC420 LED","PMMA, TRANSPARENT",""
"TP7595","IF-LIGHT BLUE ETC420 LED","PMMA, TRANSPARENT",""
"TP7598","IF-GREEN ETC420 LED","PMMA, TRANSPARENT",""
"TP7601","IF-YELLOW ETC420 LED","PMMA, TRANSPARENT",""
"TP7604","IF-ORANGE ETC420 LED","PMMA, TRANSPARENT",""
"TP7607","IF-RED ETC420 LED","PMMA, TRANSPARENT",""
"TP7610","IF-VIOLET ETC420 LED","PMMA, TRANSPARENT",""
"TP7611","ETC420 FILM FILTER HOLDER","PMMA,CLEAR",""
"TP7611-8","ETC420 FILM FILTER HOLDER","PMMA,CLEAR (10/BOX)",""
"TP7613","IF-BLUE ETC130/330-FS LED","PMMA, TRANSPARENT",""
"TP7613-8","IF-BLUE ETC430 LED","PMMA, TRANSPARENT(20/BOX)",""
"TP7619","IF-GREE ETC130/330-FS LED","PMMA, TRANSPARENT",""
"TP7619-8","IF-GREEN ETC430 LED","PMMA, TRANSPARENT(20/BOX)",""
"TP7622","IF-YELL ETC130/330-FS LED","PMMA, TRANSPARENT",""
"TP7622-8","IF-YELLOW ETC430 LED","PMMA, TRANSPARENT(20/BOX)",""
"TP7625","IF-ORAN ETC130/330-FS LED","PMMA, TRANSPARENT",""
"TP7625-8","IF-ORANGE ETC430 LED","PMMA, TRANSPARENT(20/BOX)",""
"TP7628","IF-RED ETC130/330-FS LED","PMMA, TRANSPARENT",""
"TP7628-8","IF-RED ETC430 LED","PMMA, TRANSPARENT(20/BOX)",""
"TP7631","IF-VIOL ETC130/330-FS LED","PMMA, TRANSPARENT",""
"TP7631-8","IF-VIOLET ETC430 LED","PMMA, TRANSPARENT(20/BOX)",""
"TP7636","IF-BLUE ETC140/340-FS LED","PMMA TRANSPARENT",""
"TP7637","IF-GREE ETC140/340-FS LED","PMMA TRANSPARENT",""
"TP7638","IF-YELL ETC140/340-FS LED","PMMA TRANSPARENT",""
"TP7639","IF-ORAN ETC140/340-FS LED","PMMA TRANSPARENT",""
"TP7640","IF-RED ETC140/340-FS LED","PMMA TRANSPARENT",""
"TP7641","IF-VIOL ETC140/340-FS LED","PMMA TRANSPARENT",""
"TP7642","IO-360 ETC140/340-FS LED","PMMA, CLEAR",""
"TP7643","IO-180 ETC140/340-FS LED","PMMA, CLEAR",""
"TP7650","IF-FILTER ETC319 LED","SOE:SPECIFY EXACT LENS-ID",""
"TP7651","IF-DARK VIOLET ETC319 LED","PMMA,OPAQUE",""
"TP7652","IF-VIOLET ETC319 LED","PMMA,OPAQUE",""
"TP7653","IF-PINK ETC319 LED","PMMA,OPAQUE",""
"TP7654","IF-BLUE ETC319 LED","PMMA,OPAQUE",""
"TP7655","IF-GREEN ETC319 LED","PMMA,OPAQUE",""
"TP7656","IF-YELLOW ETC319 LED","PMMA,OPAQUE",""
"TP7657","IF-ORANGE ETC319 LED","PMMA,OPAQUE",""
"TP7658","IF-RED ETC319 LED","PMMA,OPAQUE",""
"TP7659","IF-WHITE ETC319 LED","PMMA,OPAL",""
"TP7659-8","IF-WHITE ETC319 LED","(100/BOX)",""
"TP7660","EO-180-FLD121","PMMA, CLEAR",""
"TP7661","EO-360-FLD121","PMMA, CLEAR",""
"TP7662","IO-180-FLD121","PMMA, CLEAR",""
"TP7662D8","IO-180-FLD121[-8]","PMMA, CLEAR (65/BOX)(003-3324)",""
"TP7663","IO-360-FLD121","PMMA, CLEAR",""
"TP7663D8","IO-360-FLD121[-8]","PMMA, CLEAR (50/BOX)(003-3325)",""
"TP7664","IF-BLUE FLD121","PMMA, TRANSPARENT",""
"TP7665","IF-LIGHT BLUE FLD121","PMMA, TRANSPARENT",""
"TP7666","IF-GREEN FLD121","PMMA, TRANSPARENT",""
"TP7667","IF-YELLOW FLD121","PMMA, TRANSPARENT",""
"TP7668","IF-ORANGE FLD121","PMMA, TRANSPARENT",""
"TP7669","IF-RED FLD121","PMMA, TRANSPARENT",""
"TP7670","IF-VIOLET FLD121","PMMA, TRANSPARENT",""
"TP7671","FLD121 FILM FILTER HOLDER","PMMA, CLEAR",""
"TP7672","LED-12 FILM FILTER HOLDER","PMMA, CLEAR",""
"TP7672-8","LED-12 FILM FILTER HOLDER","PMMA, CLEAR (20/BOX)",""
"TP7675","EO-180-FLD131","PMMA, CLEAR",""
"TP7675D8","EO-180-FLD131[-8]","PMMA, CLEAR (42/BOX)(003-3326)",""
"TP7676","EO-360-FLD131","PMMA, CLEAR",""
"TP7676D8","EO-360-FLD131[-8]","PMMA, CLEAR (50/BOX)(003-3327)",""
"TP7677","IO-180-FLD131","PMMA, CLEAR",""
"TP7678","IO-360-FLD131","PMMA, CLEAR",""
"TP7680","IO-360 FLC122-LED","PMMA, CLEAR",""
"TP7681","IO-360 FLC142-LED","PMMA, CLEAR",""
"TP7682","IF-BLUE ETC340 LED","PMMA, TRANSPARENT",""
"TP7683","IF-GREEN ETC340 LED","PMMA, TRANSPARENT",""
"TP7684","IF-YELLOW ETC340 LED","PMMA, TRANSPARENT",""
"TP7685","IF-ORANGE ETC340 LED","PMMA, TRANSPARENT",""
"TP7686","IF-RED ETC340 LED","PMMA, TRANSPARENT",""
"TP7687","IF-VIOLET ETC340 LED","PMMA, TRANSPARENT",""
"TP7688","IO-180 FLC14_-LED","PMMA, CLEAR",""
"TP7700","IF-BLUE FLC121-LED","PMMA,TRANSPARENT",""
"TP7701","IF-LIGHT BLUE FLC121-LED","PMMA,TRANSPARENT",""
"TP7702","IF-GREEN FLC121-LED","PMMA,TRANSPARENT",""
"TP7703","IF-YELLOW FLC121-LED","PMMA,TRANSPARENT",""
"TP7704","IF-ORANGE FLC121-LED","PMMA,TRANSPARENT",""
"TP7705","IF-RED FLC121-LED","PMMA,TRANSPARENT",""
"TP7706","IF-VIOLET FLC121-LED","PMMA,TRANSPARENT",""
"TP7707","FLC121 FILM FILTER HOLDER","PMMA,CLEAR",""
"TP7719","IO-180 FLC13_-LED","PMMA, CLEAR",""
"TP7720","IO-360 FLC131-LED","PMMA,CLEAR",""
"TP7721","IF-BLUE FLC131-LED","PMMA,TRANSPARENT",""
"TP7722","IF-LIGHT BLUE FLC131-LED","PMMA,TRANSPARENT",""
"TP7723","IF-GREEN FLC131-LED","PMMA,TRANSPARENT",""
"TP7724","IF-YELLOW FLC131-LED","PMMA,TRANSPARENT",""
"TP7725","IF-ORANGE FLC131-LED","PMMA,TRANSPARENT",""
"TP7726","IF-RED FLC131-LED","PMMA,TRANSPARENT",""
"TP7727","IF-VIOLET FLC131-LED","PMMA,TRANSPARENT",""
"TP7728","FLC131 FILM FILTER HOLDER","PMMA,CLEAR",""
"TP7745","IF-BLUE FLC141-LED","PMMA,TRANSPARENT",""
"TP7746","IF-LIGHT BLUE FLC141-LED","PMMA,TRANSPARENT",""
"TP7747","IF-GREEN FLC141-LED","PMMA,TRANSPARENT",""
"TP7748","IF-YELLOW FLC141-LED","PMMA,TRANSPARENT",""
"TP7749","IF-ORANGE FLC141-LED","PMMA,TRANSPARENT",""
"TP7750","IF-RED FLC141-LED","PMMA,TRANSPARENT",""
"TP7751","IF-VIOLET FLC141-LED","PMMA,TRANSPARENT",""
"TP7752","FLC141 FILM FILTER HOLDER","PMMA,CLEAR",""
"TP7755","EO-180-FLD111","PMMA, CLEAR",""
"TP7755-8","EO-180-FLD111[-8]","(50/BOX)",""
"TP7755D8","EO-180-FLD111[-8]","(50/BOX)(003-3111)",""
"TP7756","EO-360-FLD111","PMMA, CLEAR",""
"TP7756D8","EO-360-FLD111[-8]","(50/BOX)(003-3112)",""
"TP7757","IO-180-FLD111","PMMA, CLEAR",""
"TP7757D8","IO-180-FLD111[-8]","(50/BOX)(003-3113)",""
"TP7758","IO-360-FLD111","PMMA, CLEAR",""
"TP7758D8","IO-360-FLD111[-8]","(50/BOX)(003-3114)",""
"TP7759","IF-BLUE FLD111","PMMA, TRANSPARENT",""
"TP7760","IF-LIGHT BLUE FLD111","PMMA, TRANSPARENT",""
"TP7761","IF-GREEN FLD111","PMMA, TRANSPARENT",""
"TP7762","IF-YELLOW FLD111","PMMA, TRANSPARENT",""
"TP7763","IF-ORANGE FLD111","PMMA, TRANSPARENT",""
"TP7764","IF-RED FLD111","PMMA, TRANSPARENT",""
"TP7765","IF-VIOLET FLD111","PMMA, TRANSPARENT",""
"TP7766","FLD111 FILM FILTER HOLDER","PMMA, CLEAR",""
"TP7767","FLD111 [M] LENS HOLDER","PMMA, CLEAR-SATIN",""
"TP7767-8","FLD111 [M] LENS HOLDER [-8]","(50/BOX)",""
"TP7767D8","FLD111 [M] LENS HOLDER","(50/BOX)(003-3109)",""
"TP7768","IO180-VLS410-LED","PMMA,CLEAR",""
"TP7769","VLS410-LED DIFFUSER LENS","PMMA, CLEAR-SATIN",""
"TP7769-8","VLS410-LED DIFFUSER LENS[-8]","",""
"TP7769D8","VLS410-LED DIFFUSER LENS[-8]","(25/BOX)(003-3317)",""
"TP7780","VLS420 DIFFUSER LENS","PMMA,TRANSPARENT",""
"TP7780D8","VLS420 DIFFUSER LENS[-8]","(25/BOX)(003-3334)",""
"TP7781","SLS420 DIFFUSER LENS","PMMA,TRANSPARENT",""
"TP7781-8","SLS420 DIFFUSER LENS[-8]","",""
"TP7781D8","SLS420 DIFFUSER LENS[-8]","(25/BOX)(003-3335)",""
"TP7782","IO180-VLS420-LED","PMMA,CLEAR",""
"TP7783","IO180-VLS420-LED","PMMA,CLEAR",""
"TP7800","LED_LENS_12DEG","PMMA,DIA21.6",""
"TP7800-8","LED_LENS_12DEG","(100/BOX)",""
"TP7801","LED_LENS_28DEG","PMMA,DIA21.6",""
"TP7801-8","LED_LENS_28DEG","(100/BOX)",""
"TP7802","LED_LENS_47+14DEC","PMMA,DIA 21.6",""
"TP7802-8","LED_LENS_47+14DEC","(100/BOX)",""
"TP7803","LED_LENS_16DEG","PMMA,DIA21.6",""
"TP7804","LED_LENS_14+44 DEG.","PMMA,DIA21.6",""
"TP7805","LD_E 3LD","PMMA,PLEXIGLAS 8N",""
"TP7805-8","LD_E 3LD[-8]","(50/BOX)",""
"TP7805D8","LD_E 3LD[-8]","(150/BOX)(003-3313)",""
"TP7806","LINSEN MODUL R45","PMMA, PLEXIGLDS 8N",""
"TP7806-8","LINSEN MODUL R45[-8]","",""
"TP7807","LD_M 3LD","PMMA,PLEXIGLAS 8N",""
"TP7810","IO-180 (DIA191)","PMMA, CLEAR",""
"TP7811","IO-360 (DIA191)","FLOOD LENS",""
"TP7812","IF-WHITE (DIA 191)","PMMA,OPAL",""
"TP7820","VLR328 LED LENS","PMMA, CUT",""
"TP7821","VLR328 LED LENS","PMMA, CUT, C/W BLACK SCREEN",""
"TP7822","VLR628 LED LENS","PMMA, CUT",""
"TP7823","VLR628 LED LENS","PMMA, CUT, C/W BLACK SCREEN",""
"TP7824","VLR928 LED LENS","PMMA, CUT",""
"TP7825","VLR928 LED LENS","PMMA, CUT, C/W BLACK SCREEN",""
"TP7826","VLR1228 LED LENS","PMMA, CUT",""
"TP7827","VLR1228 LED LENS","PMMA, CUT, C/W BLACK SCREEN",""
"TP7828","VLR1528 LED LENS","PMMA, CUT",""
"TP7829","VLR1528 LED LENS","PMMA, CUT, C/W BLACK SCREEN",""
"TP7840","VLR110 LENS X15[E]","PMMA",""
"TP7841","VLR/ETV120 LENS X15[E]","PMMA",""
"TP7842","VLR/ETV130 LENS X15[E]","PMMA",""
"TP7843","VLR/ETV140 LENS X15[E]","PMMA",""
"TP7844","VLR150 LENS X15[E]","PMMA",""
"TP7845","VLR110 LENS X10[EE]","PMMA",""
"TP7846","VLR/ETV120 LENS X10[EE]","PMMA",""
"TP7847","VLR/ETV130 LENS X10[EE]","PMMA",""
"TP7848","VLR/ETV140 LENS X10[EE]","PMMA",""
"TP7849","VLR150 LENS X10[EE]","PMMA",""
"TP7850","VLR110 LENS X30[M]","PMMA",""
"TP7851","VLR/ETV120 LENS X30[M]","PMMA",""
"TP7852","VLR/ETV130 LENS X30[M]","PMMA",""
"TP7853","VLR/ETV140 LENS X30[M]","PMMA",""
"TP7854","VLR150 LENS X30[M]","PMMA",""
"TP7855","VLR110 LENS X60[B]","PMMA",""
"TP7856","VLR/ETV120 LENS X60[B]","PMMA",""
"TP7857","VLR/ETV130 LENS X60[B]","PMMA",""
"TP7858","VLR/ETV140 LENS X60[B]","PMMA",""
"TP7859","VLR150 LENS X60[B]","PMMA",""
"TP7860","VLR/ETV120 LENS A10 X15[A]","PMMA",""
"TP7861","VLR/ETV130 LENS A10 X15[A]","PMMA",""
"TP7862","VLR/ETV140 LENS A10 X15[A]","PMMA",""
"TP8000","STP254 LENS(PC-PRISMATIC)","LUPILON #S-2000VUR 5355",""
"TP8000-8","STP254 LENS(PC-PRISMATIC)","[-8]( /BOX)",""
"TP8000A8","STP254 LENS(PC-PRISM)[-8]","(5/45/BOX)(AT-P8000)",""
"TP8000D8","STP254 LENS(PC-PRISM)[-8]","(5/45/BOX)(003-2362)",""
"TP8000J8","STP254 LENS(PC-PRISM)[-8]","(5/45/BOX)(003-2362)",""
"TP8000S8","STP254 LENS(PC-PRISM)[-8]","(5/45/BOX)",""
"TP8000U8","STP254 LENS(PC-PRISM)[-8]","(45/BOX)",""
"TP8001","STO259 LENS(PC-OPAL)","UV-STABILIZED",""
"TP8001-8","STO259 LENS(PC-OPAL)[-8]","(40/360/BOX)",""
"TP8001A8","STO259 LENS(PC-OPAL)[-8]","(40/BOX)(AT-P8001)",""
"TP8001C8","STO259 LENS(PC-OPAL)[-8]","(40/BOX)",""
"TP8001D8","STO259 LENS(PC-OPAL)[-8]","(40/BOX)(003-2363)",""
"TP8001J8","STO259 LENS(PC-OPAL)[-8]","(40/BOX)(003-2363)",""
"TP8001S8","STO259 LENS(PC-OPAL)[-8]","(40/BOX)",""
"TP8001U8","STO259 LENS(PC-OPAL)[-8]","(40/BOX)",""
"TP8002","ST-25 LENS(PC-CLEAR)","UV-STABILIZED",""
"TP8002-8","ST-25 LENS(PC-CLEAR)[-8]","(40/520/BOX)",""
"TP8002C8","ST-25 LENS(PC-CLEAR)[-8]","(40/520/BOX)",""
"TP8002D8","ST-25 LENS(PC-CLEAR)[-8]","(40/520/BOX)(P8002)",""
"TP8003","STP25 LENS(PC-OPAL)","UV-STABILIZED",""
"TP8003D8","STP25 LENS(PC-OPAL)[-8]","(40/520/BOX)(P8004)",""
"TP8005","STO209 LENS(PC-OPAL)","UV-STABILIZED",""
"TP8005A8","STO209 LENS(PC-OPAL)[-8]","(40/BOX)(AT-P8005)",""
"TP8005D8","STO209 LENS(PC-OPAL)[-8]","(40/BOX)(003-2364)",""
"TP8005J8","STO209 LENS(PC-OPAL)[-8]","(40/480/BOX)(     )",""
"TP8005S8","STO209 LENS(PC-OPAL)[-8]","(40/BOX)",""
"TP8005U8","STO209 LENS(PC-OPAL)[-8]","(40/BOX)",""
"TP8006","STP204 LENS(PC-PRISMATIC)","UV-STABILIZED",""
"TP8006A8","STP204 LENS(PC-PRISM)[-8]","(5/50/BOX)(AT-P8006)",""
"TP8006D8","STP204 LENS(PC-PRISM)[-8]","(5/60/BOX)(003-2365)",""
"TP8006J8","STP204 LENS(PC-PRISM)[-8]","(5/60/BOX)(     )",""
"TP8006S8","STP204 LENS(PC-PRISM)[-8]","(60/BOX)",""
"TP8006U8","STP204 LENS(PC-PRISM)[-8]","(60/BOX)",""
"TP8010","QRO309 LENS(PC-OPAL)","",""
"TP8010-8","QRO309 LENS(PC-OPAL)[-8]","(25/BOX)",""
"TP8010A8","QRO309 LENS(PC-OPAL)[-8]","(25/BOX)(AT-P8010)",""
"TP8010D8","QRO309 LENS(PC-OPAL)[-8]","(25/BOX)(003-2379)",""
"TP8010U8","QRO309 LENS(PC-OPAL)[-8]","(25/BOX)(8PH1998)",""
"TP8011","QRO259 LENS(PC-OPAL)","UV-STABILIZED",""
"TP8011-8","QRO259 LENS(PC-OPAL)[-8]","(20/BOX)",""
"TP8011A8","QRO259 LENS(PC-OPAL)[-8]","(20/BOX)(AT-P8011)",""
"TP8011D8","QRO259 LENS(PC-OPAL)[-8]","(20/BOX)(003-2377)",""
"TP8011U8","QRO259 LENS(PC-OPAL)[-8]","(20/BOX)(8PH1999)",""
"TP8020","GTY164 LENS (PC-DIFFUSED)","UV STABILIZED",""
"TP8020D8","GTY164 LENS(PC-DIFFUSED)[-8]","(24/BOX)(003-2482)",""
"TP8025","XR-184 LENS (PC-PRISM)","UV-STABILIZED",""
"TP8025-1","XR-184 LENS (PC-PRISM)","SAND BLASTED",""
"TP8025-8","XR-184 LENS (PC-PRISM)","SAND BLASTED",""
"TP8025D8","XR-184 LENS (PC-PRISM)","(45/BOX)(003-2474)",""
"TP8026","FTY150-DT-LENS(PC-PRISM)","UV-STABILIZED",""
"TP8030","FTY150 LENS(PC-CLEAR)","UV-STABILIZED",""
"TP8030D8","FTY150 LENS(PC-CLEAR)[-8]","(4/BOX)(003-2358)",""
"TP8040","CTY150 LENS(PC-CLEAR)","LUPILON #S-2000VUR 5355",""
"TP8040-8","CTY150 LENS(PC-CLEAR)[-8]","( /BOX)",""
"TP8040D8","CTY150 LENS(PC-CLEAR)[-8]","(4/BOX)(003-2357)",""
"TP8040J8","CTY150 LENS(PC-CLEAR)[-8]","(5/BOX)(NAR-01)",""
"TP8041","DLO259 LENS(PC-OPAL)","UV-STABILIZED",""
"TP8041-8","DLO259 LENS(PC-OPAL)[-8]","(5/30/BOX)",""
"TP8041A8","DLO259 LENS(PC-OPAL)[-8]","(5/30/BOX)(AT-P8041)",""
"TP8041C8","DLO259 LENS(PC-OPAL)[-8]","(5/30/BOX)",""
"TP8041D8","DLO259 LENS(PC-OPAL)[-8]","(5/30/BOX)(003-2373)",""
"TP8041J8","DLO259 LENS(PC-OPAL)[-8]","(5/30/BOX)",""
"TP8041U8","DLO259 LENS(PC-OPAL)[-8]","(30/BOX)",""
"TP8042","DLO359 LENS(PC-OPAL)","UV-STABILIZED",""
"TP8042A8","DLO359 LENS(PC-OPAL)[-8]","(5/BOX)(AT-P8042)",""
"TP8042C8","DLO359 LENS(PC-OPAL)[-8]","(5/BOX)",""
